time,"Emilia-Romagna orientale, area Ferrara,pianura_NORD","Friuli-Venezia Giulia, area Udine_NORD","Lombardia orientale, area Brescia_NORD","Piemonte meridionale, area Cuneo_NORD","Veneto centrale, area Padova_NORD","Campania interna, area Benevento_SUD","Lazio meridionale, area Latina_SUD","Puglia, area Lecce_SUD","Sardegna, area Oristano,Campidano_SUD","Sicilia interna, area Caltanissetta,Enna_SUD"
2023-07-12 14:00:00,519.52,515.03,341.73,85.82,516.27,515.92,535.27,472.14,523.75,507.49
2023-07-12 15:00:00,380.93,359.99,95.23,91.81,373.22,354.97,381.47,299.53,387.82,351.16
2023-07-12 16:00:00,211.18,174.71,189.46,80.48,210.1,171.19,195.91,116.91,221.51,163.45
2023-07-12 17:00:00,70.69,42.49,73.39,12.8,66.87,38.1,49.47,32.45,75.13,27.58
2023-07-12 18:00:00,16.61,14.74,21.92,21.15,16.82,4.08,8.6,0.0,18.31,0.75
2023-07-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 04:00:00,1.4,0.0,2.63,0.0,0.0,7.93,2.74,16.35,0.0,0.13
2023-07-13 05:00:00,43.57,13.75,44.89,35.7,52.44,54.76,45.44,79.38,27.68,43.83
2023-07-13 06:00:00,107.2,150.21,16.98,86.91,118.18,195.24,165.34,240.76,118.38,180.47
2023-07-13 07:00:00,201.5,171.69,232.86,106.68,80.67,376.27,348.16,421.68,292.68,365.29
2023-07-13 08:00:00,228.0,193.67,50.26,209.94,63.29,537.47,511.39,566.57,395.09,520.02
2023-07-13 09:00:00,39.96,264.6,425.05,259.17,44.85,649.34,642.19,668.35,561.82,634.49
2023-07-13 10:00:00,50.15,186.64,297.71,486.91,52.66,720.99,722.72,721.26,666.08,706.64
2023-07-13 11:00:00,429.78,119.66,684.69,642.83,674.65,741.21,477.9,726.81,711.87,727.43
2023-07-13 12:00:00,607.04,710.44,415.87,639.31,685.46,714.0,716.67,685.64,708.46,702.24
2023-07-13 13:00:00,655.77,634.99,628.73,645.6,626.95,642.41,637.69,598.85,655.94,631.86
2023-07-13 14:00:00,549.6,499.93,527.0,521.15,416.68,467.91,231.73,467.48,554.65,510.46
2023-07-13 15:00:00,356.73,239.43,402.76,375.61,131.41,356.7,366.96,296.59,407.34,350.83
2023-07-13 16:00:00,203.19,145.93,231.02,147.1,142.53,171.79,195.72,117.49,233.07,164.55
2023-07-13 17:00:00,69.9,63.47,64.77,44.56,65.55,39.09,60.76,33.55,71.26,30.19
2023-07-13 18:00:00,17.18,13.89,21.15,18.14,17.23,3.63,8.63,0.0,17.66,0.75
2023-07-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 04:00:00,0.0,12.56,0.0,0.0,6.86,6.27,2.76,15.24,0.0,0.0
2023-07-14 05:00:00,51.63,44.91,39.33,25.97,52.5,52.92,38.96,77.71,29.97,43.5
2023-07-14 06:00:00,138.55,201.3,115.11,80.68,132.47,192.2,164.85,234.0,121.15,182.72
2023-07-14 07:00:00,317.29,382.53,56.32,178.93,333.74,371.11,353.41,405.03,303.23,366.52
2023-07-14 08:00:00,484.9,540.03,140.11,240.85,496.03,519.71,496.88,531.72,472.6,518.88
2023-07-14 09:00:00,606.76,655.78,428.32,392.78,623.96,621.23,596.29,611.54,603.57,630.6
2023-07-14 10:00:00,687.2,723.08,72.25,595.95,705.68,693.24,684.57,658.2,684.41,696.17
2023-07-14 11:00:00,711.1,737.32,678.72,507.6,702.1,712.76,742.74,663.07,728.07,719.23
2023-07-14 12:00:00,650.51,707.58,709.13,355.82,605.58,694.04,726.92,625.5,717.34,694.69
2023-07-14 13:00:00,524.43,630.05,624.78,73.15,663.17,627.67,657.34,555.07,659.23,623.31
2023-07-14 14:00:00,509.21,519.14,495.94,49.42,542.64,513.78,535.92,439.83,560.21,506.24
2023-07-14 15:00:00,385.54,362.62,411.58,48.67,404.78,356.05,384.34,281.99,418.63,348.21
2023-07-14 16:00:00,216.96,178.08,229.63,37.54,212.37,170.61,197.56,115.08,238.07,163.91
2023-07-14 17:00:00,65.5,36.21,65.14,55.77,60.8,33.92,43.33,33.67,64.81,32.83
2023-07-14 18:00:00,16.52,14.7,21.67,2.49,16.34,3.16,8.63,0.0,16.96,0.4
2023-07-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 04:00:00,2.66,12.01,1.01,0.0,5.88,7.86,2.33,15.66,0.0,0.0
2023-07-15 05:00:00,42.97,43.29,41.96,29.68,42.61,42.09,33.06,81.2,30.01,49.88
2023-07-15 06:00:00,133.84,196.02,132.08,119.34,140.42,194.94,164.51,239.28,120.6,179.46
2023-07-15 07:00:00,313.32,377.38,313.98,303.28,324.36,379.14,355.59,423.99,302.6,357.8
2023-07-15 08:00:00,474.73,525.64,475.65,400.64,475.93,522.78,512.5,562.96,468.59,504.56
2023-07-15 09:00:00,592.97,631.22,592.69,410.07,594.34,620.67,634.21,658.22,592.15,612.94
2023-07-15 10:00:00,668.19,703.99,675.68,298.5,669.06,684.96,716.87,709.05,665.95,678.33
2023-07-15 11:00:00,674.29,724.66,710.67,412.06,701.19,705.86,737.14,709.95,695.99,698.46
2023-07-15 12:00:00,636.28,706.75,699.78,472.32,680.18,690.39,722.64,670.74,681.63,674.83
2023-07-15 13:00:00,626.46,635.94,639.57,291.61,554.97,623.61,655.41,590.05,623.17,610.87
2023-07-15 14:00:00,525.8,517.53,534.27,214.61,529.11,510.46,537.88,462.3,535.46,497.35
2023-07-15 15:00:00,387.31,351.56,396.73,321.23,393.51,356.81,382.42,295.76,399.24,340.93
2023-07-15 16:00:00,227.08,155.93,226.6,186.4,221.13,172.08,197.91,114.2,229.05,161.03
2023-07-15 17:00:00,66.23,59.27,67.15,86.48,60.05,30.43,42.6,30.85,71.93,28.68
2023-07-15 18:00:00,15.71,14.16,20.94,27.54,16.15,3.58,8.08,0.0,17.31,0.38
2023-07-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 04:00:00,2.22,8.55,1.79,0.0,5.34,6.76,0.75,13.89,0.0,0.0
2023-07-16 05:00:00,47.99,61.5,36.1,33.38,42.99,43.27,42.14,66.65,33.0,42.87
2023-07-16 06:00:00,137.01,189.7,130.25,118.13,140.22,193.44,163.2,247.88,120.45,181.27
2023-07-16 07:00:00,305.73,367.34,314.71,299.23,303.23,371.08,346.99,432.37,281.0,358.58
2023-07-16 08:00:00,464.84,518.47,472.16,467.88,470.63,513.2,503.14,572.32,438.12,503.0
2023-07-16 09:00:00,580.14,626.18,589.86,503.96,580.17,608.62,626.09,669.52,555.64,614.71
2023-07-16 10:00:00,655.81,695.52,669.25,535.88,623.6,666.86,709.09,719.16,594.98,674.29
2023-07-16 11:00:00,695.54,714.2,702.71,622.59,687.35,680.71,735.94,723.52,672.96,688.86
2023-07-16 12:00:00,690.4,688.85,692.94,649.01,687.28,659.94,716.91,679.84,684.01,665.15
2023-07-16 13:00:00,634.67,619.81,639.43,454.32,633.75,601.48,644.73,597.01,636.74,601.58
2023-07-16 14:00:00,533.43,508.11,540.5,391.28,537.37,498.59,530.18,468.63,537.52,493.77
2023-07-16 15:00:00,395.39,360.91,399.36,267.7,391.85,349.33,374.62,300.62,402.2,339.59
2023-07-16 16:00:00,225.18,175.81,229.45,150.74,207.72,168.37,195.27,115.12,228.74,160.45
2023-07-16 17:00:00,64.62,36.97,63.76,66.56,59.68,35.54,47.64,28.84,74.06,34.08
2023-07-16 18:00:00,15.53,14.01,19.08,24.38,15.54,2.65,7.51,0.0,16.34,0.0
2023-07-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 04:00:00,2.21,8.51,0.64,0.0,4.83,5.65,0.74,13.88,0.0,0.0
2023-07-17 05:00:00,42.66,56.96,42.89,34.46,47.33,48.81,42.93,67.64,31.81,45.13
2023-07-17 06:00:00,132.82,188.02,131.59,115.96,139.56,189.01,163.89,245.48,119.39,176.09
2023-07-17 07:00:00,314.4,357.76,310.61,297.16,307.69,362.51,348.08,426.17,284.37,352.44
2023-07-17 08:00:00,478.41,503.53,476.47,463.07,462.82,502.67,499.73,567.14,438.74,491.21
2023-07-17 09:00:00,595.42,608.69,601.23,580.49,575.25,605.02,605.49,662.47,575.09,590.9
2023-07-17 10:00:00,678.68,680.53,681.26,652.29,655.92,666.28,677.87,713.54,659.17,648.04
2023-07-17 11:00:00,716.35,704.62,716.83,697.62,634.12,687.47,721.85,716.19,701.0,659.14
2023-07-17 12:00:00,704.26,686.16,701.81,648.86,681.9,672.68,719.03,681.61,690.07,636.29
2023-07-17 13:00:00,646.13,619.35,648.78,560.44,629.54,609.15,651.85,591.73,631.62,573.71
2023-07-17 14:00:00,540.31,503.3,544.91,529.69,528.73,497.42,534.64,464.87,528.6,470.58
2023-07-17 15:00:00,396.4,352.05,402.08,407.77,385.28,346.27,380.18,296.07,391.03,327.28
2023-07-17 16:00:00,224.86,172.6,229.72,231.57,215.54,166.38,196.56,114.56,225.04,156.84
2023-07-17 17:00:00,65.62,46.95,62.79,63.08,59.11,36.39,48.23,29.29,70.38,31.97
2023-07-17 18:00:00,15.01,12.31,19.02,23.57,14.8,2.63,6.97,0.0,16.74,0.0
2023-07-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 04:00:00,1.78,2.6,0.32,0.0,3.41,4.17,0.74,13.82,0.0,0.0
2023-07-18 05:00:00,41.88,57.94,40.89,34.42,45.11,51.46,44.48,71.61,30.84,43.33
2023-07-18 06:00:00,132.41,183.68,129.49,116.5,136.52,186.5,163.08,238.53,117.18,176.66
2023-07-18 07:00:00,300.2,360.42,296.82,272.67,315.55,360.88,345.22,419.21,290.77,356.81
2023-07-18 08:00:00,448.41,512.27,455.12,427.51,471.05,503.16,506.35,563.28,429.19,501.42
2023-07-18 09:00:00,565.45,618.28,577.37,551.05,593.42,598.45,626.26,663.53,542.95,609.08
2023-07-18 10:00:00,639.87,683.91,662.58,597.49,666.96,653.17,707.43,721.33,548.89,672.27
2023-07-18 11:00:00,682.34,699.22,696.35,667.4,693.2,667.99,734.77,722.54,385.6,691.49
2023-07-18 12:00:00,668.24,674.17,653.0,682.79,615.87,651.29,714.52,686.56,612.38,663.03
2023-07-18 13:00:00,610.87,596.72,560.57,634.49,615.39,588.79,658.69,598.09,614.23,595.13
2023-07-18 14:00:00,521.96,466.33,478.02,541.58,520.02,486.67,534.59,468.14,542.28,484.76
2023-07-18 15:00:00,387.79,340.0,352.81,402.38,380.64,338.67,378.91,297.92,371.34,334.26
2023-07-18 16:00:00,219.44,17.7,212.06,227.65,210.82,163.73,196.28,114.23,152.47,158.31
2023-07-18 17:00:00,67.6,9.0,66.98,65.17,65.75,35.53,46.71,28.76,78.2,30.4
2023-07-18 18:00:00,14.41,0.0,18.9,23.4,14.85,1.77,6.91,0.0,15.99,0.0
2023-07-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 04:00:00,0.34,0.0,0.0,0.0,2.14,5.13,0.0,12.6,0.0,0.0
2023-07-19 05:00:00,46.96,57.75,43.79,29.71,48.44,46.92,44.84,73.11,30.36,49.93
2023-07-19 06:00:00,133.59,179.32,130.81,116.73,137.19,189.9,161.87,233.22,119.94,174.65
2023-07-19 07:00:00,293.58,347.62,257.13,287.27,296.66,371.24,344.2,408.34,294.3,350.23
2023-07-19 08:00:00,444.52,473.96,435.87,454.41,438.02,522.31,503.3,546.03,452.35,493.05
2023-07-19 09:00:00,463.38,546.5,580.43,579.8,517.0,634.53,622.1,634.52,575.19,605.27
2023-07-19 10:00:00,274.22,396.28,658.03,656.44,610.17,702.72,702.8,680.56,651.92,667.09
2023-07-19 11:00:00,636.52,44.03,701.01,713.87,672.74,722.76,734.73,681.64,690.91,585.2
2023-07-19 12:00:00,662.7,664.1,688.41,627.84,662.15,699.48,724.22,632.58,688.25,653.73
2023-07-19 13:00:00,614.93,610.23,620.74,74.86,595.73,624.04,652.94,550.65,642.27,306.89
2023-07-19 14:00:00,516.15,500.52,521.23,162.89,497.76,508.43,534.82,435.8,549.35,417.87
2023-07-19 15:00:00,379.08,350.95,388.23,370.61,373.77,351.35,381.8,283.32,410.22,328.01
2023-07-19 16:00:00,215.69,34.24,219.74,231.86,179.97,169.53,193.88,111.31,235.0,157.53
2023-07-19 17:00:00,68.62,13.9,55.02,65.71,63.52,32.49,46.31,29.54,68.63,29.92
2023-07-19 18:00:00,10.61,4.74,17.94,21.76,14.22,1.85,6.97,0.0,15.69,0.0
2023-07-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 04:00:00,2.2,0.0,0.0,0.0,3.03,2.38,0.4,12.53,0.0,0.0
2023-07-20 05:00:00,25.36,46.99,41.83,33.96,42.49,57.34,42.42,72.47,30.41,42.07
2023-07-20 06:00:00,96.49,190.6,129.5,115.01,138.5,186.13,160.62,200.96,118.21,177.42
2023-07-20 07:00:00,292.17,378.19,308.3,287.79,312.57,369.07,341.28,390.16,288.35,357.27
2023-07-20 08:00:00,468.67,532.3,470.17,472.2,447.5,518.03,472.5,534.27,460.22,500.08
2023-07-20 09:00:00,586.44,641.77,593.26,601.21,601.69,608.63,618.22,618.63,587.65,594.22
2023-07-20 10:00:00,661.91,707.23,675.25,681.31,687.1,587.73,698.92,655.11,667.42,650.44
2023-07-20 11:00:00,676.7,724.69,708.76,707.17,723.19,718.79,738.97,663.75,714.91,676.88
2023-07-20 12:00:00,603.69,701.37,706.31,643.74,708.01,698.47,716.48,628.0,705.5,654.45
2023-07-20 13:00:00,598.53,619.52,648.34,530.3,649.45,628.73,652.33,546.2,650.05,593.94
2023-07-20 14:00:00,524.64,369.9,548.4,468.6,543.61,510.28,537.48,434.7,551.51,482.47
2023-07-20 15:00:00,385.68,352.17,407.11,378.51,394.85,353.28,377.31,283.41,405.53,335.91
2023-07-20 16:00:00,223.7,175.63,229.81,202.57,219.98,169.61,195.63,111.35,230.98,158.73
2023-07-20 17:00:00,66.82,38.5,63.96,86.79,59.79,32.58,47.2,32.18,67.89,27.23
2023-07-20 18:00:00,14.03,11.88,18.06,24.85,13.94,1.45,5.95,0.0,15.86,0.0
2023-07-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 04:00:00,3.04,6.91,0.0,0.0,4.87,3.27,0.08,9.86,0.0,0.0
2023-07-21 05:00:00,25.34,55.68,42.85,16.0,45.92,37.01,33.36,72.94,27.71,43.15
2023-07-21 06:00:00,125.23,184.21,131.4,113.52,139.68,75.73,156.41,232.96,114.4,174.67
2023-07-21 07:00:00,261.94,139.48,241.68,296.14,259.65,376.2,339.98,405.68,293.71,355.61
2023-07-21 08:00:00,459.11,185.6,96.31,467.03,349.31,517.75,463.1,531.61,455.52,493.11
2023-07-21 09:00:00,575.58,458.04,38.35,559.9,506.67,626.81,610.68,624.22,568.03,598.45
2023-07-21 10:00:00,234.83,473.46,43.89,667.6,155.06,696.54,648.02,674.09,639.54,668.02
2023-07-21 11:00:00,364.95,73.44,730.24,697.93,45.06,718.48,732.23,676.86,703.97,688.44
2023-07-21 12:00:00,559.5,44.04,693.35,665.88,120.33,689.98,717.0,564.83,666.64,671.29
2023-07-21 13:00:00,622.86,42.67,559.09,568.67,650.19,625.39,649.5,568.09,575.56,604.15
2023-07-21 14:00:00,536.4,517.98,527.35,471.92,540.67,508.01,531.46,448.13,529.44,490.25
2023-07-21 15:00:00,402.02,359.35,410.2,355.88,391.79,349.14,376.02,285.62,395.62,336.53
2023-07-21 16:00:00,87.86,176.24,215.62,211.89,218.81,167.95,192.71,111.63,205.39,159.09
2023-07-21 17:00:00,72.94,37.86,26.57,84.23,58.39,33.08,47.44,27.24,71.75,28.78
2023-07-21 18:00:00,13.65,11.47,17.91,23.99,13.54,1.07,5.44,0.0,15.31,0.0
2023-07-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 04:00:00,0.0,5.49,0.0,0.0,0.0,1.54,0.0,11.35,0.0,0.0
2023-07-22 05:00:00,46.65,57.94,38.5,29.86,40.45,48.57,45.28,55.42,18.89,44.89
2023-07-22 06:00:00,135.84,188.82,133.94,118.06,138.68,186.1,149.94,224.99,108.11,169.26
2023-07-22 07:00:00,294.67,378.4,312.08,263.54,210.41,364.91,327.91,396.59,242.42,342.49
2023-07-22 08:00:00,469.56,470.84,279.85,321.06,395.52,521.37,465.13,533.42,467.66,492.76
2023-07-22 09:00:00,579.74,509.95,371.07,474.7,441.98,636.23,607.32,630.46,567.53,609.35
2023-07-22 10:00:00,644.85,620.31,43.32,547.91,688.09,703.78,698.16,684.94,628.88,676.1
2023-07-22 11:00:00,700.33,397.85,694.84,638.96,242.46,724.74,664.71,691.11,696.44,698.38
2023-07-22 12:00:00,656.21,49.27,708.43,654.4,44.02,699.42,208.36,648.93,684.61,677.91
2023-07-22 13:00:00,39.93,279.59,652.45,614.94,122.65,428.0,398.52,566.77,624.25,602.59
2023-07-22 14:00:00,537.16,509.13,540.12,496.34,455.6,510.36,100.65,445.55,543.02,484.99
2023-07-22 15:00:00,402.26,356.79,400.66,385.23,391.12,349.46,372.69,282.49,400.43,333.89
2023-07-22 16:00:00,225.25,178.64,230.72,223.67,212.72,167.89,195.75,112.2,230.56,156.54
2023-07-22 17:00:00,72.29,46.25,66.44,67.97,66.98,31.12,45.76,29.45,66.96,31.03
2023-07-22 18:00:00,13.25,11.11,18.25,23.39,13.11,0.39,5.48,0.0,14.72,0.0
2023-07-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 04:00:00,0.0,1.44,0.0,0.0,0.0,2.83,0.0,10.28,0.0,0.0
2023-07-23 05:00:00,44.84,39.69,35.33,31.69,47.48,47.21,3.13,70.57,27.69,43.12
2023-07-23 06:00:00,134.98,173.44,121.72,117.5,140.94,185.62,152.68,226.14,114.53,169.98
2023-07-23 07:00:00,307.2,341.81,236.95,271.72,316.06,358.98,317.76,402.04,287.9,347.45
2023-07-23 08:00:00,465.16,520.4,445.73,471.52,408.82,520.88,492.58,531.08,437.41,495.18
2023-07-23 09:00:00,591.6,634.15,587.07,600.4,613.64,630.36,616.82,619.4,527.41,606.2
